X,Y,Z_PID_Input,Setpoint_PID,Servo_PID_Output,Temp_degC,Sys_cal,G_cal,A_cal,M_cal
107.625,-8.437,28.812,90.0000,64.247,34,3,3,3,3
105.875,-12.250,17.812,90.0000,75.797,34,3,3,3,3
102.625,-15.812,6.875,90.0000,87.281,34,3,3,3,3
100.938,-14.500,0.000,90.0000,94.500,34,3,3,3,3
100.875,-15.687,-9.687,90.0000,104.672,34,3,3,3,3
101.250,-15.750,-11.875,90.0000,106.969,34,3,3,3,3
99.625,-15.375,0.500,90.0000,93.975,34,3,3,3,3
100.375,-12.062,23.562,90.0000,69.759,34,3,3,3,3
102.875,-10.500,36.062,90.0000,56.634,34,3,3,3,3
104.688,-9.062,36.687,90.0000,55.978,34,3,3,3,3
108.125,-6.750,34.500,90.0000,58.275,34,3,3,3,3
108.875,-9.500,23.250,90.0000,70.087,34,3,3,3,3
109.563,-9.937,14.375,90.0000,79.406,34,3,3,3,3
110.188,-8.937,3.687,90.0000,90.628,34,3,3,3,3
107.750,-8.062,-4.000,90.0000,98.700,34,3,3,3,3
103.688,-9.250,-13.125,90.0000,108.281,34,3,3,3,3
102.063,-9.250,-17.250,90.0000,112.612,34,3,3,3,3
103.438,-9.062,-15.375,90.0000,110.644,34,3,3,3,3
101.750,-9.375,-8.250,90.0000,103.163,34,3,3,3,3
100.375,-8.250,7.938,90.0000,86.166,34,3,3,3,3
102.750,-8.500,13.687,90.0000,80.128,34,3,3,3,3
105.188,-7.813,17.000,90.0000,76.650,34,3,3,3,3
105.813,-7.563,19.312,90.0000,74.222,34,3,3,3,3
105.188,-7.750,21.062,90.0000,72.384,34,3,3,3,3
104.188,-8.812,16.687,90.0000,76.978,34,3,3,3,3
102.813,-6.375,-0.312,90.0000,94.828,34,3,3,3,3
100.938,-4.125,-8.312,90.0000,103.228,34,3,3,3,3
98.875,-4.000,-10.875,90.0000,105.919,34,3,3,3,3
98.750,-4.313,-11.250,90.0000,106.312,34,3,3,3,3
98.688,-4.563,-9.312,90.0000,104.278,34,3,3,3,3
101.500,-2.875,0.063,90.0000,94.434,34,3,3,3,3
104.688,0.000,7.188,90.0000,86.953,34,3,3,3,3
106.125,0.813,15.750,90.0000,77.962,34,3,3,3,3
106.688,1.125,17.000,90.0000,76.650,34,3,3,3,3
106.438,0.438,16.937,90.0000,76.716,34,3,3,3,3
106.438,-1.562,9.312,90.0000,84.722,34,3,3,3,3
104.625,-1.812,-5.250,90.0000,100.013,34,3,3,3,3
100.563,-4.125,-10.375,90.0000,105.394,34,3,3,3,3
99.438,-4.188,-12.187,90.0000,107.297,34,3,3,3,3
99.938,-3.812,-10.312,90.0000,105.328,34,3,3,3,3
102.813,-1.875,6.688,90.0000,87.478,34,3,3,3,3
103.000,-1.437,14.250,90.0000,79.538,34,3,3,3,3
104.625,-1.687,19.125,90.0000,74.419,34,3,3,3,3
104.750,-1.062,18.312,90.0000,75.272,34,3,3,3,3
103.688,-2.750,6.375,90.0000,87.806,34,3,3,3,3
100.625,-3.937,-6.125,90.0000,100.931,34,3,3,3,3
97.875,-3.812,-10.000,90.0000,105.000,34,3,3,3,3
95.813,-5.063,-14.562,90.0000,109.791,34,3,3,3,3
96.063,-5.063,-16.562,90.0000,111.891,34,3,3,3,3
96.500,-4.875,-14.625,90.0000,109.856,34,3,3,3,3
97.750,-3.687,-0.938,90.0000,95.484,34,3,3,3,3
98.063,-2.312,10.187,90.0000,83.803,34,3,3,3,3
101.188,-0.625,16.062,90.0000,77.634,34,3,3,3,3
104.188,1.437,19.375,90.0000,74.156,34,3,3,3,3
106.063,2.687,25.375,90.0000,67.856,34,3,3,3,3
104.250,1.000,27.625,90.0000,65.494,34,3,3,3,3
103.438,-2.250,14.187,90.0000,79.603,34,3,3,3,3
100.688,-0.938,-3.437,90.0000,98.109,34,3,3,3,3
98.625,1.562,-8.000,90.0000,102.900,34,3,3,3,3
98.188,2.125,-9.437,90.0000,104.409,34,3,3,3,3
100.313,3.125,-5.813,90.0000,100.603,34,3,3,3,3
105.313,2.937,4.938,90.0000,89.316,34,3,3,3,3
108.375,1.062,14.000,90.0000,79.800,34,3,3,3,3
113.313,-0.438,23.062,90.0000,70.284,34,3,3,3,3
113.250,-0.250,25.437,90.0000,67.791,34,3,3,3,3
111.313,-4.063,27.312,90.0000,65.822,34,3,3,3,3
112.125,-10.250,28.687,90.0000,64.378,34,3,3,3,3
110.125,-16.375,24.875,90.0000,68.381,34,3,3,3,3
106.375,-16.750,8.312,90.0000,85.772,34,3,3,3,3
105.313,-15.687,-0.438,90.0000,94.959,34,3,3,3,3
106.063,-15.125,-4.688,90.0000,99.422,34,3,3,3,3
106.125,-13.062,-1.750,90.0000,96.337,34,3,3,3,3
104.375,-10.500,11.187,90.0000,82.753,34,3,3,3,3
105.813,-9.125,22.937,90.0000,70.416,34,3,3,3,3
111.313,-4.563,32.687,90.0000,60.178,34,3,3,3,3
112.813,-3.562,33.812,90.0000,58.997,34,3,3,3,3
113.750,-5.063,29.562,90.0000,63.459,34,3,3,3,3
114.063,-5.250,24.812,90.0000,68.447,34,3,3,3,3
109.250,-7.688,6.938,90.0000,87.216,34,3,3,3,3
104.313,-10.187,-8.312,90.0000,103.228,34,3,3,3,3
106.438,-10.625,-22.437,90.0000,118.059,34,3,3,3,3
105.750,-11.937,-31.125,90.0000,127.181,34,3,3,3,3
106.750,-12.687,-33.562,90.0000,129.741,34,3,3,3,3
107.375,-10.562,-25.250,90.0000,121.013,34,3,3,3,3
103.813,-8.625,-9.437,90.0000,104.409,34,3,3,3,3
102.000,-9.750,8.437,90.0000,85.641,34,3,3,3,3
103.875,-9.500,18.562,90.0000,75.009,34,3,3,3,3
106.563,-7.063,26.562,90.0000,66.609,34,3,3,3,3
108.250,-4.250,29.062,90.0000,63.984,34,3,3,3,3
109.000,-7.563,16.812,90.0000,76.847,34,3,3,3,3
109.313,-10.562,7.688,90.0000,86.428,34,3,3,3,3
108.125,-9.000,-1.937,90.0000,96.534,34,3,3,3,3
104.750,-7.188,-6.875,90.0000,101.719,34,3,3,3,3
105.125,-8.375,-9.625,90.0000,104.606,34,3,3,3,3
108.438,-10.437,-15.000,90.0000,110.250,34,3,3,3,3
108.938,-10.562,-12.437,90.0000,107.559,34,3,3,3,3
108.000,-8.750,6.063,90.0000,88.134,34,3,3,3,3
104.375,-5.563,17.312,90.0000,76.322,34,3,3,3,3
100.250,-4.813,28.312,90.0000,64.772,34,3,3,3,3
97.188,-4.750,37.125,90.0000,55.519,34,3,3,3,3
97.875,-2.312,39.062,90.0000,53.484,34,3,3,3,3
95.688,-0.438,23.375,90.0000,69.956,34,3,3,3,3
94.813,0.125,13.187,90.0000,80.653,34,3,3,3,3
93.875,2.875,16.750,90.0000,76.913,34,3,3,3,3
94.000,-1.312,25.500,90.0000,67.725,34,3,3,3,3
93.625,-0.875,36.687,90.0000,55.978,34,3,3,3,3
94.563,-0.125,36.312,90.0000,56.372,34,3,3,3,3
96.625,1.062,28.875,90.0000,64.181,34,3,3,3,3
98.000,2.000,16.000,90.0000,77.700,34,3,3,3,3
99.063,-0.312,6.188,90.0000,88.003,34,3,3,3,3
99.000,-3.812,-1.937,90.0000,96.534,34,3,3,3,3
100.313,-4.938,-4.313,90.0000,99.028,34,3,3,3,3
100.688,-4.938,-4.500,90.0000,99.225,34,3,3,3,3
101.188,-4.688,-6.188,90.0000,100.997,34,3,3,3,3
102.375,-5.938,-13.750,90.0000,108.937,34,3,3,3,3
102.813,-6.063,-19.312,90.0000,114.778,34,3,3,3,3
104.750,-6.125,-19.187,90.0000,114.647,34,3,3,3,3
104.500,-2.562,3.687,90.0000,90.628,34,3,3,3,3
102.813,-1.437,14.625,90.0000,79.144,34,2,3,3,3
102.313,-2.062,16.000,90.0000,77.700,34,2,3,3,3
104.125,-2.500,12.937,90.0000,80.916,34,2,3,3,3
105.438,-3.250,7.688,90.0000,86.428,34,2,3,3,3
105.000,-2.062,9.125,90.0000,84.919,34,2,3,3,3
103.063,0.125,17.500,90.0000,76.125,34,2,3,3,3
101.375,1.750,25.937,90.0000,67.266,34,2,3,3,3
101.250,4.000,35.437,90.0000,57.291,34,2,3,3,3
103.000,5.688,38.937,90.0000,53.616,34,2,3,3,3
104.000,6.250,38.187,90.0000,54.403,34,2,3,3,3
104.125,6.063,35.375,90.0000,57.356,34,2,3,3,3
101.563,3.750,24.875,90.0000,68.381,34,2,3,3,3
101.625,3.875,6.063,90.0000,88.134,34,2,3,3,3
102.563,-0.187,-8.937,90.0000,103.884,34,2,3,3,3
101.250,-2.250,-16.875,90.0000,112.219,34,2,3,3,3
101.188,-1.437,-14.562,90.0000,109.791,34,2,3,3,3
100.750,2.187,0.750,90.0000,93.712,34,2,3,3,3
99.313,3.687,12.687,90.0000,81.178,34,2,3,3,3
101.438,6.813,24.187,90.0000,69.103,34,2,3,3,3
101.063,6.938,30.812,90.0000,62.147,34,2,3,3,3
99.938,6.375,32.375,90.0000,60.506,34,2,3,3,3
97.750,5.250,29.187,90.0000,63.853,34,2,3,3,3
95.875,4.000,14.062,90.0000,79.734,34,2,3,3,3
93.813,-1.937,-4.688,90.0000,99.422,34,2,3,3,3
93.375,-8.250,-13.062,90.0000,108.216,34,2,3,3,3
94.125,-9.562,-20.000,90.0000,115.500,34,2,3,3,3
95.125,-8.687,-19.375,90.0000,114.844,34,2,3,3,3
96.500,-6.000,-11.625,90.0000,106.706,34,2,3,3,3
96.188,-4.313,2.062,90.0000,92.334,34,2,3,3,3
97.625,-2.375,14.250,90.0000,79.538,34,2,3,3,3
98.750,-0.938,19.625,90.0000,73.894,34,2,3,3,3
99.750,0.438,19.062,90.0000,74.484,34,2,3,3,3
98.875,8.875,14.500,90.0000,79.275,34,3,3,3,3
99.563,23.125,11.625,90.0000,82.294,34,3,3,3,3
100.188,30.750,11.125,90.0000,82.819,34,3,3,3,3
100.563,30.187,11.562,90.0000,82.359,34,3,3,3,3
100.000,33.250,13.062,90.0000,80.784,34,3,3,3,3
99.563,29.000,12.250,90.0000,81.638,34,3,3,3,3
100.375,10.812,4.875,90.0000,89.381,34,3,3,3,3
101.000,-1.250,0.187,90.0000,94.303,34,3,3,3,3
101.875,-10.250,-6.438,90.0000,101.259,34,3,3,3,3
104.188,-12.750,-10.687,90.0000,105.722,34,3,3,3,3
102.750,-9.437,1.562,90.0000,92.859,34,3,3,3,3
99.875,-6.063,16.250,90.0000,77.438,34,3,3,3,3
99.125,-2.937,28.500,90.0000,64.575,34,3,3,3,3
96.313,-4.125,39.437,90.0000,53.091,34,3,3,3,3
94.875,-3.187,47.250,90.0000,44.887,34,2,3,3,3
92.500,-5.375,46.562,90.0000,45.609,34,2,3,3,3
92.188,-4.813,42.125,90.0000,50.269,34,2,3,3,3
91.625,-3.750,36.812,90.0000,55.847,34,2,3,3,3
91.813,-1.625,28.812,90.0000,64.247,34,2,3,3,3
92.313,-0.875,20.437,90.0000,73.041,34,3,3,3,3
93.063,-1.500,10.562,90.0000,83.409,34,3,3,3,3
95.250,-1.625,1.000,90.0000,93.450,34,3,3,3,3
98.813,-0.750,-8.750,90.0000,103.687,34,3,3,3,3
101.375,-2.437,-19.312,90.0000,114.778,34,3,3,3,3
104.875,-5.250,-29.000,90.0000,124.950,34,3,3,3,3
108.250,-8.250,-38.375,90.0000,134.794,34,3,3,3,3
109.188,-10.062,-41.625,90.0000,138.206,34,3,3,3,3
107.125,-10.000,-39.937,90.0000,136.434,34,3,3,3,3
103.813,-9.687,-30.500,90.0000,126.525,34,2,3,3,3
99.188,-9.375,-17.250,90.0000,112.612,34,2,3,3,3
97.375,-6.563,-9.250,90.0000,104.212,34,2,3,3,3
97.063,-5.125,-1.875,90.0000,96.469,34,2,3,3,3
98.125,-3.437,4.688,90.0000,89.578,34,2,3,3,3
98.875,-3.375,10.062,90.0000,83.934,34,2,3,3,3
99.250,-2.250,17.937,90.0000,75.666,34,3,3,3,3
99.313,-2.250,25.500,90.0000,67.725,34,3,3,3,3
96.625,-6.063,30.250,90.0000,62.737,34,3,3,3,3
95.438,-6.375,36.312,90.0000,56.372,34,3,3,3,3
94.000,-5.438,39.437,90.0000,53.091,34,3,3,3,3
92.063,-6.063,37.812,90.0000,54.797,34,3,3,3,3
90.500,-6.688,29.375,90.0000,63.656,34,3,3,3,3
90.375,-3.687,10.750,90.0000,83.212,34,3,3,3,3
93.000,-3.250,-1.750,90.0000,96.337,34,3,3,3,3
96.625,-2.875,-18.062,90.0000,113.466,34,2,3,3,3
97.688,-1.062,-28.437,90.0000,124.359,34,2,3,3,3
97.813,-2.125,-38.125,90.0000,134.531,34,2,3,3,3
97.063,-2.437,-45.562,90.0000,142.341,34,2,3,3,3
96.313,-2.500,-51.625,90.0000,148.706,34,2,3,3,3
96.500,-3.000,-53.812,90.0000,151.003,34,2,3,3,3
96.563,-3.875,-49.625,90.0000,146.606,34,3,3,3,3
95.063,-7.688,-28.687,90.0000,124.622,34,3,3,3,3
92.563,-8.750,-12.187,90.0000,107.297,34,2,3,3,3
91.563,-7.500,3.375,90.0000,90.956,34,2,3,3,3
91.188,-6.813,15.437,90.0000,78.291,34,2,3,3,3
91.313,-6.313,24.875,90.0000,68.381,34,2,3,3,3
91.813,-5.063,30.937,90.0000,62.016,34,3,3,3,3
92.188,-3.750,35.750,90.0000,56.962,34,3,3,3,3
92.563,-2.375,40.312,90.0000,52.172,34,3,3,3,3
93.000,-0.625,45.562,90.0000,46.659,34,3,3,3,3
92.563,-0.625,46.187,90.0000,46.003,34,3,3,3,3
91.813,-0.563,41.750,90.0000,50.662,34,3,3,3,3
90.750,0.000,29.875,90.0000,63.131,34,3,3,3,3
90.875,-0.750,13.875,90.0000,79.931,34,2,3,3,3
92.250,1.812,4.625,90.0000,89.644,34,2,3,3,3
92.063,0.375,-3.687,90.0000,98.372,34,2,3,3,3
91.313,-0.875,-16.500,90.0000,111.825,34,2,3,3,3
91.563,-4.063,-28.375,90.0000,124.294,34,2,3,3,3
91.938,-4.938,-33.875,90.0000,130.069,34,2,3,3,3
93.188,-3.937,-41.437,90.0000,138.009,34,2,3,3,3
94.813,-4.313,-49.250,90.0000,146.212,34,2,3,3,3
95.563,-5.125,-59.687,90.0000,157.172,34,3,3,3,3
95.500,-5.000,-67.563,90.0000,165.441,34,3,3,3,3
94.875,-4.313,-73.938,90.0000,172.134,34,3,3,3,3
95.313,-3.812,-80.125,90.0000,178.631,34,3,3,3,3
95.313,-2.812,-90.188,90.0000,189.197,34,3,3,3,3
96.063,-2.875,-98.063,90.0000,197.466,34,3,3,3,3
95.875,-2.375,-103.625,90.0000,203.306,34,3,3,3,3
95.188,-1.687,-102.875,90.0000,202.519,34,3,3,3,3
92.125,-1.687,-79.500,90.0000,177.975,34,3,3,3,3
91.000,-3.437,-64.125,90.0000,161.831,34,2,3,3,3
90.688,-5.563,-52.500,90.0000,149.625,34,2,3,3,3
90.500,-5.313,-36.312,90.0000,132.628,34,2,3,3,3
88.375,-4.688,-16.000,90.0000,111.300,34,2,3,3,3
85.938,-3.687,3.250,90.0000,91.087,34,2,3,3,3
84.813,-2.062,18.250,90.0000,75.337,34,2,3,3,3
84.750,2.875,36.937,90.0000,55.716,34,2,3,3,3
83.688,9.750,54.562,90.0000,37.209,34,2,3,3,3
75.938,8.375,80.250,90.0000,10.237,34,2,3,3,3
65.875,0.813,106.125,90.0000,0.000,34,2,3,3,3
53.187,-3.625,125.500,90.0000,0.000,34,2,3,3,3
237.500,-4.375,144.688,90.0000,0.000,34,2,3,3,3
232.438,-4.813,162.750,90.0000,0.000,34,2,3,3,3
228.438,-8.500,178.500,90.0000,0.000,34,2,3,3,3
226.375,-8.750,-175.563,90.0000,255.000,34,2,3,3,3
225.688,-8.000,-179.188,90.0000,255.000,34,2,3,3,3
226.063,-7.438,176.563,90.0000,0.000,34,2,3,3,3
225.375,-6.938,170.750,90.0000,0.000,34,2,3,3,3
220.313,-10.187,172.750,90.0000,0.000,34,2,3,3,3
211.250,-18.500,179.188,90.0000,0.000,34,2,3,3,3
200.500,-35.812,-178.938,90.0000,255.000,34,2,3,3,3
195.438,-34.187,-178.125,90.0000,255.000,34,2,3,3,3
191.188,-25.812,179.875,90.0000,0.000,34,2,3,3,3
188.938,-15.812,178.125,90.0000,0.000,34,2,3,3,3
186.250,-6.500,176.375,90.0000,0.000,34,2,3,3,3
185.188,0.875,174.500,90.0000,0.000,34,3,3,3,3
187.688,7.375,170.500,90.0000,0.000,34,3,3,3,3
193.375,12.437,165.563,90.0000,0.000,34,3,3,3,3
196.625,19.062,158.813,90.0000,0.000,34,2,3,3,3
197.438,25.562,153.875,90.0000,0.000,34,2,3,3,3
196.438,28.625,153.438,90.0000,0.000,34,2,3,3,3
196.188,24.562,154.563,90.0000,0.000,34,2,3,3,3
195.375,22.875,153.875,90.0000,0.000,34,3,3,3,3
192.750,24.250,153.688,90.0000,0.000,34,3,3,3,3
191.313,28.312,152.000,90.0000,0.000,34,3,3,3,3
190.313,30.500,152.625,90.0000,0.000,34,3,3,3,3
189.063,26.250,159.125,90.0000,0.000,34,3,3,3,3
191.000,24.000,159.625,90.0000,0.000,34,3,3,3,3
193.625,19.312,159.375,90.0000,0.000,34,3,3,3,3
195.625,11.125,160.625,90.0000,0.000,34,3,3,3,3
196.750,4.188,161.813,90.0000,0.000,34,3,3,3,3
201.563,17.562,143.313,90.0000,0.000,34,2,3,3,3
83.875,25.062,122.563,90.0000,0.000,34,2,3,3,3
82.750,24.312,103.750,90.0000,0.000,34,2,3,3,3
80.688,19.000,83.125,90.0000,7.219,34,2,3,3,3
76.750,9.187,56.687,90.0000,34.978,34,0,3,3,3
77.313,2.500,38.125,90.0000,54.469,34,0,3,3,3
79.125,-1.187,25.437,90.0000,67.791,34,0,3,3,3
80.938,-2.937,14.812,90.0000,78.947,34,0,3,3,3
82.875,-3.812,6.688,90.0000,87.478,34,0,3,3,3
83.688,-6.750,-3.375,90.0000,98.044,34,1,3,3,3
85.438,-9.437,-14.812,90.0000,110.053,34,1,3,3,3
87.938,-10.937,-21.500,90.0000,117.075,34,1,3,3,3
89.563,-11.812,-21.937,90.0000,117.534,34,1,3,3,3
92.750,-4.313,-1.187,90.0000,95.747,34,1,3,3,3
93.625,2.000,13.625,90.0000,80.194,34,2,3,3,3
95.313,7.875,26.625,90.0000,66.544,34,2,3,3,3
95.750,9.437,31.312,90.0000,61.622,34,3,3,3,3
94.125,7.625,24.750,90.0000,68.513,34,3,3,3,3
91.625,4.313,13.625,90.0000,80.194,34,3,3,3,3
90.563,0.500,0.688,90.0000,93.778,34,3,3,3,3
89.313,-2.312,-11.750,90.0000,106.837,34,2,3,3,3
88.125,-3.312,-20.375,90.0000,115.894,34,2,3,3,3
87.938,-3.937,-26.687,90.0000,122.522,34,2,3,3,3
87.375,-4.250,-35.687,90.0000,131.972,34,2,3,3,3
84.938,-3.250,-48.375,90.0000,145.294,34,2,3,3,3
85.750,-3.250,-55.937,90.0000,153.234,34,2,3,3,3
87.063,-3.125,-55.812,90.0000,153.103,34,2,3,3,3
87.375,-3.937,-42.125,90.0000,138.731,34,3,3,3,3
86.813,-4.625,-28.500,90.0000,124.425,34,3,3,3,3
86.438,-4.500,-23.000,90.0000,118.650,34,3,3,3,3
86.750,-4.813,-18.250,90.0000,113.663,34,3,3,3,3
88.125,-3.750,-7.313,90.0000,102.178,34,3,3,3,3
88.938,-3.000,0.125,90.0000,94.369,34,3,3,3,3
90.875,0.000,11.125,90.0000,82.819,34,3,3,3,3
91.250,0.563,12.437,90.0000,81.441,34,3,3,3,3
90.563,0.375,7.438,90.0000,86.691,34,3,3,3,3
89.875,-0.438,1.187,90.0000,93.253,34,3,3,3,3
89.313,-1.187,-3.437,90.0000,98.109,34,3,3,3,3
88.188,-0.813,-13.437,90.0000,108.609,34,3,3,3,3
88.938,-0.187,-15.500,90.0000,110.775,34,3,3,3,3
88.063,-0.500,-17.562,90.0000,112.941,34,3,3,3,3
87.125,-0.938,-20.937,90.0000,116.484,34,3,3,3,3
88.125,0.000,-18.187,90.0000,113.597,34,3,3,3,3
87.875,-0.125,-18.937,90.0000,114.384,34,3,3,3,3
87.313,-0.187,-21.812,90.0000,117.403,34,3,3,3,3
87.500,0.312,-21.687,90.0000,117.272,34,3,3,3,3
90.063,2.187,-6.063,90.0000,100.866,34,3,3,3,3
90.125,2.437,-2.187,90.0000,96.797,34,3,3,3,3
91.125,3.875,2.875,90.0000,91.481,34,3,3,3,3
90.063,2.937,0.938,90.0000,93.516,34,3,3,3,3
86.438,-1.125,-11.437,90.0000,106.509,34,3,3,3,3
86.750,-1.812,-17.062,90.0000,112.416,34,3,3,3,3
88.375,-1.062,-12.937,90.0000,108.084,34,3,3,3,3
90.250,1.125,4.438,90.0000,89.841,34,3,3,3,3
91.938,6.438,18.875,90.0000,74.681,34,3,3,3,3
91.625,8.562,23.125,90.0000,70.219,34,3,3,3,3
88.688,4.375,11.625,90.0000,82.294,34,3,3,3,3
87.875,2.562,0.750,90.0000,93.712,34,3,3,3,3
85.063,-0.688,-12.000,90.0000,107.100,34,3,3,3,3
86.500,0.875,-7.125,90.0000,101.981,34,3,3,3,3
88.500,4.125,5.625,90.0000,88.594,34,3,3,3,3
88.750,6.063,22.375,90.0000,71.006,34,3,3,3,3
90.875,5.000,27.062,90.0000,66.084,34,3,3,3,3
97.625,8.500,34.375,90.0000,58.406,34,3,3,3,3
99.688,4.938,36.250,90.0000,56.437,34,3,3,3,3
97.938,4.500,39.562,90.0000,52.959,34,3,3,3,3
99.250,2.062,39.625,90.0000,52.894,34,3,3,3,3
98.500,1.625,21.937,90.0000,71.466,34,3,3,3,3
98.688,-1.062,12.125,90.0000,81.769,34,3,3,3,3
98.875,-1.250,11.687,90.0000,82.228,34,2,3,3,3
98.875,-1.375,11.437,90.0000,82.491,34,2,3,3,3
99.313,-1.437,11.250,90.0000,82.688,34,2,3,3,3
99.750,-1.500,11.125,90.0000,82.819,34,2,3,3,3
100.250,-1.562,11.000,90.0000,82.950,34,2,3,3,3
